Year,Month,Primary Type,Community Area,Arrest,Description,Location Description,Count
2001,1,SEX OFFENSE,29,False,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,34
2001,1,SEX OFFENSE,29,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,SEX OFFENSE,3,False,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,1
2001,1,SEX OFFENSE,31,False,CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,SEX OFFENSE,46,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,SEX OFFENSE,46,True,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,SEX OFFENSE,50,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,SEX OFFENSE,53,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,SEX OFFENSE,56,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,SEX OFFENSE,58,False,CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,SEX OFFENSE,61,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,SEX OFFENSE,61,False,CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,SEX OFFENSE,66,False,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,1
2001,1,SEX OFFENSE,68,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,SEX OFFENSE,8,True,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,1,THEFT,1,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,1,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,1,False,FINANCIAL ID THEFT: OVER $300,"SCHOOL, PRIVATE, BUILDING",1
2001,1,THEFT,1,False,FINANCIAL ID THEFT: OVER $300,STREET,1
2001,1,THEFT,11,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,12,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,1,THEFT,14,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,1,THEFT,15,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,15,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,1,THEFT,15,False,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,1
2001,1,THEFT,15,False,FINANCIAL ID THEFT:$300 &UNDER,OTHER,1
2001,1,THEFT,16,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,2
2001,1,THEFT,16,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,16,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,1,THEFT,17,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,19,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,19,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,1,THEFT,19,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,1,THEFT,19,False,FINANCIAL ID THEFT: OVER $300,RESTAURANT,1
2001,1,THEFT,19,False,FINANCIAL ID THEFT:$300 &UNDER,GOVERNMENT BUILDING/PROPERTY,1
2001,1,THEFT,19,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,3
2001,1,THEFT,19,True,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,20,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,21,False,FINANCIAL ID THEFT: OVER $300,BANK,1
2001,1,THEFT,22,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,2
2001,1,THEFT,22,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,1,THEFT,22,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,3
2001,1,THEFT,23,False,AGG: FINANCIAL ID THEFT,RESIDENCE,1
2001,1,THEFT,23,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,23,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,5
2001,1,THEFT,23,False,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,1
2001,1,THEFT,23,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,4
2001,1,THEFT,24,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,24,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,3
2001,1,THEFT,24,False,OVER $500,CONSTRUCTION SITE,1
2001,1,THEFT,25,False,$500 AND UNDER,RESIDENCE,1
2001,1,THEFT,25,False,$500 AND UNDER,STREET,1
2001,1,THEFT,25,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,25,False,FINANCIAL ID THEFT: OVER $300,FACTORY/MANUFACTURING BUILDING,1
2001,1,THEFT,25,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,5
2001,1,THEFT,25,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,3
2001,1,THEFT,25,False,FINANCIAL ID THEFT:$300 &UNDER,STREET,1
2001,1,THEFT,26,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,26,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,1,THEFT,27,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,1,THEFT,28,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,28,False,FINANCIAL ID THEFT: OVER $300,CREDIT UNION,1
2001,1,THEFT,28,False,FINANCIAL ID THEFT:$300 &UNDER,OTHER,1
2001,1,THEFT,28,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,1,THEFT,28,True,OVER $500,COMMERCIAL / BUSINESS OFFICE,1
2001,1,THEFT,29,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,29,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,5
2001,1,THEFT,29,False,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,1
2001,1,THEFT,3,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,3,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,1,THEFT,30,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,1,THEFT,30,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,1,THEFT,30,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,1,THEFT,30,False,FINANCIAL ID THEFT:$300 &UNDER,STREET,1
2001,1,THEFT,31,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,32,False,AGG: FINANCIAL ID THEFT,APARTMENT,1
2001,1,THEFT,32,False,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,1
2001,1,THEFT,32,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,1,THEFT,32,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,32,True,OVER $500,COMMERCIAL / BUSINESS OFFICE,1
2001,1,THEFT,32,True,OVER $500,OTHER,1
2001,1,THEFT,33,False,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,1
2001,1,THEFT,33,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,38,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,39,False,OVER $500,RESIDENCE,1
2001,1,THEFT,4,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,40,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,1,THEFT,41,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,1,THEFT,42,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,43,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,2
2001,1,THEFT,43,False,FINANCIAL ID THEFT: OVER $300,HOSPITAL BUILDING/GROUNDS,1
2001,1,THEFT,43,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,1,THEFT,43,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,43,False,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,1
2001,1,THEFT,43,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,2
2001,1,THEFT,44,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,1,THEFT,46,False,FINANCIAL ID THEFT: OVER $300,HOSPITAL BUILDING/GROUNDS,1
2001,1,THEFT,46,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,46,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,1,THEFT,48,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,49,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,1,THEFT,49,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,5
2001,1,THEFT,49,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,1,THEFT,5,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,1,THEFT,50,False,FINANCIAL ID THEFT: OVER $300,FACTORY/MANUFACTURING BUILDING,1
2001,1,THEFT,50,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,52,False,OVER $500,RESIDENCE,1
2001,1,THEFT,53,False,AGG: FINANCIAL ID THEFT,RESIDENCE,1
2001,1,THEFT,53,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,1,THEFT,53,False,FROM BUILDING,RESIDENCE,1
2001,1,THEFT,54,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,58,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,1,THEFT,58,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,1,THEFT,59,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,1,THEFT,59,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,1,THEFT,6,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,6,False,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,1
2001,1,THEFT,61,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,1,THEFT,63,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,1,THEFT,63,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,66,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,66,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,3
2001,1,THEFT,66,False,FINANCIAL ID THEFT: OVER $300,STREET,1
2001,1,THEFT,66,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,2
2001,1,THEFT,67,False,AGG: FINANCIAL ID THEFT,RESIDENCE,1
2001,1,THEFT,67,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,67,False,FINANCIAL ID THEFT: OVER $300,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,1
2001,1,THEFT,67,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,1,THEFT,67,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,3
2001,1,THEFT,68,False,AGG: FINANCIAL ID THEFT,OTHER,1
2001,1,THEFT,68,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,68,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,68,False,FINANCIAL ID THEFT:$300 &UNDER,STREET,1
2001,1,THEFT,69,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,4
2001,1,THEFT,69,False,FINANCIAL ID THEFT:$300 &UNDER,OTHER,1
2001,1,THEFT,69,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,1,THEFT,7,False,FINANCIAL ID THEFT: OVER $300,BANK,1
2001,1,THEFT,7,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,7,False,FROM BUILDING,RESIDENCE,1
2001,1,THEFT,70,False,AGG: FINANCIAL ID THEFT,OTHER,1
2001,1,THEFT,71,False,$500 AND UNDER,RESIDENCE,1
2001,1,THEFT,71,False,AGG: FINANCIAL ID THEFT,RESIDENCE,1
2001,1,THEFT,71,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,4
2001,1,THEFT,71,False,FINANCIAL ID THEFT: OVER $300,STREET,1
2001,1,THEFT,73,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,1,THEFT,73,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,76,False,$500 AND UNDER,AIRPORT/AIRCRAFT,22
2001,1,THEFT,76,False,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),5
2001,1,THEFT,76,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,1,THEFT,76,False,OVER $500,AIRPORT/AIRCRAFT,26
2001,1,THEFT,76,False,OVER $500,HOTEL/MOTEL,1
2001,1,THEFT,76,False,OVER $500,PARKING LOT/GARAGE(NON.RESID.),1
2001,1,THEFT,76,False,OVER $500,RESIDENCE,1
2001,1,THEFT,76,False,OVER $500,WAREHOUSE,1
2001,1,THEFT,76,True,$500 AND UNDER,AIRPORT/AIRCRAFT,8
2001,1,THEFT,76,True,FROM BUILDING,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,1
2001,1,THEFT,76,True,OVER $500,AIRPORT/AIRCRAFT,2
2001,1,THEFT,77,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,1,THEFT,8,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,4
2001,1,WEAPONS VIOLATION,28,False,UNLAWFUL POSS OF HANDGUN,STREET,1
2001,1,WEAPONS VIOLATION,76,True,UNLAWFUL POSS OF HANDGUN,AIRPORT/AIRCRAFT,1
2001,2,ASSAULT,76,False,SIMPLE,AIRPORT/AIRCRAFT,6
2001,2,ASSAULT,76,False,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),1
2001,2,ASSAULT,76,True,SIMPLE,AIRPORT/AIRCRAFT,4
2001,2,BATTERY,22,False,DOMESTIC BATTERY SIMPLE,APARTMENT,1
2001,2,BATTERY,23,False,SIMPLE,RESIDENCE,1
2001,2,BATTERY,25,False,DOMESTIC BATTERY SIMPLE,APARTMENT,1
2001,2,BATTERY,26,False,AGGRAVATED: HANDGUN,STREET,1
2001,2,BATTERY,29,False,SIMPLE,STREET,1
2001,2,BATTERY,32,True,DOMESTIC BATTERY SIMPLE,COMMERCIAL / BUSINESS OFFICE,1
2001,2,BATTERY,68,False,DOMESTIC BATTERY SIMPLE,STREET,1
2001,2,BATTERY,76,False,SIMPLE,AIRPORT/AIRCRAFT,4
2001,2,BATTERY,76,True,SIMPLE,AIRPORT/AIRCRAFT,1
2001,2,BATTERY,77,False,SIMPLE,NURSING HOME/RETIREMENT HOME,1
2001,2,BURGLARY,19,False,UNLAWFUL ENTRY,RESIDENCE-GARAGE,1
2001,2,BURGLARY,61,False,FORCIBLE ENTRY,RESIDENCE - GARAGE,1
2001,2,BURGLARY,76,True,FORCIBLE ENTRY,AIRPORT/AIRCRAFT,1
2001,2,BURGLARY,8,False,FORCIBLE ENTRY,OTHER (SPECIFY),1
2001,2,CRIM SEXUAL ASSAULT,21,False,PREDATORY,RESIDENCE,1
2001,2,CRIM SEXUAL ASSAULT,29,False,NON-AGGRAVATED,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,1
2001,2,CRIM SEXUAL ASSAULT,68,False,AGGRAVATED: HANDGUN,ALLEY,1
2001,2,CRIMINAL DAMAGE,23,False,TO PROPERTY,STREET,1
2001,2,CRIMINAL DAMAGE,26,False,TO VEHICLE,STREET,1
2001,2,CRIMINAL DAMAGE,4,False,TO PROPERTY,STREET,1
2001,2,CRIMINAL DAMAGE,60,False,TO PROPERTY,RESIDENCE,1
2001,2,CRIMINAL DAMAGE,76,False,TO PROPERTY,AIRPORT/AIRCRAFT,5
2001,2,CRIMINAL DAMAGE,76,False,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),2
2001,2,CRIMINAL DAMAGE,76,True,TO PROPERTY,AIRPORT/AIRCRAFT,1
2001,2,CRIMINAL SEXUAL ASSAULT,67,False,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,1
2001,2,CRIMINAL TRESPASS,76,True,TO LAND,AIRPORT/AIRCRAFT,28
2001,2,CRIMINAL TRESPASS,76,True,TO LAND,HOTEL/MOTEL,1
2001,2,CRIMINAL TRESPASS,76,True,TO STATE SUP LAND,AIRPORT/AIRCRAFT,1
2001,2,DECEPTIVE PRACTICE,11,False,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,1
2001,2,DECEPTIVE PRACTICE,12,False,FORGERY,BANK,1
2001,2,DECEPTIVE PRACTICE,17,False,FORGERY,RESIDENCE,1
2001,2,DECEPTIVE PRACTICE,23,False,THEFT OF LABOR/SERVICES,APARTMENT,1
2001,2,DECEPTIVE PRACTICE,26,False,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,1
2001,2,DECEPTIVE PRACTICE,28,False,FRAUD OR CONFIDENCE GAME,CURRENCY EXCHANGE,1
2001,2,DECEPTIVE PRACTICE,28,True,EMBEZZLEMENT,BANK,1
2001,2,DECEPTIVE PRACTICE,3,False,CREDIT CARD FRAUD,RESIDENCE,1
2001,2,DECEPTIVE PRACTICE,30,True,BOGUS CHECK,SMALL RETAIL STORE,1
2001,2,DECEPTIVE PRACTICE,32,False,FORGERY,GOVERNMENT BUILDING/PROPERTY,1
2001,2,DECEPTIVE PRACTICE,32,False,FORGERY,OTHER (SPECIFY),1
2001,2,DECEPTIVE PRACTICE,56,True,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,1
2001,2,DECEPTIVE PRACTICE,70,False,FRAUD OR CONFIDENCE GAME,RESIDENCE,1
2001,2,DECEPTIVE PRACTICE,75,True,FRAUD OR CONFIDENCE GAME,RESIDENCE,1
2001,2,DECEPTIVE PRACTICE,76,False,BOGUS CHECK,AIRPORT/AIRCRAFT,2
2001,2,DECEPTIVE PRACTICE,76,False,CREDIT CARD FRAUD,AIRPORT/AIRCRAFT,3
2001,2,DECEPTIVE PRACTICE,76,False,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,7
2001,2,DECEPTIVE PRACTICE,76,False,"THEFT BY LESSEE,MOTOR VEH",COMMERCIAL / BUSINESS OFFICE,1
2001,2,DECEPTIVE PRACTICE,76,True,CREDIT CARD FRAUD,AIRPORT/AIRCRAFT,1
2001,2,DECEPTIVE PRACTICE,76,True,EMBEZZLEMENT,AIRPORT/AIRCRAFT,1
2001,2,DECEPTIVE PRACTICE,76,True,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,2
2001,2,DECEPTIVE PRACTICE,76,True,THEFT OF LABOR/SERVICES,CTA PLATFORM,1
2001,2,DECEPTIVE PRACTICE,76,True,THEFT OF LOST/MISLAID PROP,AIRPORT/AIRCRAFT,1
2001,2,DECEPTIVE PRACTICE,8,False,FRAUD OR CONFIDENCE GAME,APARTMENT,1
2001,2,HOMICIDE,1,False,FIRST DEGREE MURDER,STREET,1
2001,2,HOMICIDE,2,True,FIRST DEGREE MURDER,HALLWAY,1
2001,2,HOMICIDE,21,False,FIRST DEGREE MURDER,PARKING LOT,1
2001,2,HOMICIDE,22,True,FIRST DEGREE MURDER,APARTMENT,1
2001,2,HOMICIDE,23,False,FIRST DEGREE MURDER,STREET,1
2001,2,HOMICIDE,23,True,FIRST DEGREE MURDER,APARTMENT,1
2001,2,HOMICIDE,24,True,FIRST DEGREE MURDER,AUTO,1
2001,2,HOMICIDE,25,False,FIRST DEGREE MURDER,GANGWAY,1
2001,2,HOMICIDE,25,False,FIRST DEGREE MURDER,PARKING LOT,1
2001,2,HOMICIDE,25,True,FIRST DEGREE MURDER,AUTO,1
2001,2,HOMICIDE,25,True,FIRST DEGREE MURDER,STREET,1
2001,2,HOMICIDE,30,False,FIRST DEGREE MURDER,AUTO,1
2001,2,HOMICIDE,30,False,FIRST DEGREE MURDER,STREET,1
2001,2,HOMICIDE,31,True,FIRST DEGREE MURDER,APARTMENT,1
2001,2,HOMICIDE,38,True,FIRST DEGREE MURDER,APARTMENT,1
2001,2,HOMICIDE,49,True,FIRST DEGREE MURDER,APARTMENT,1
2001,2,HOMICIDE,54,False,FIRST DEGREE MURDER,AUTO,1
2001,2,HOMICIDE,56,False,FIRST DEGREE MURDER,TRUCK,2
2001,2,HOMICIDE,71,True,FIRST DEGREE MURDER,STREET,1
2001,2,INTIMIDATION,76,False,INTIMIDATION,AIRPORT/AIRCRAFT,1
2001,2,MOTOR VEHICLE THEFT,14,False,AUTOMOBILE,ALLEY,1
2001,2,MOTOR VEHICLE THEFT,14,False,AUTOMOBILE,STREET,1
2001,2,MOTOR VEHICLE THEFT,17,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,2,MOTOR VEHICLE THEFT,19,False,AUTOMOBILE,STREET,1
2001,2,MOTOR VEHICLE THEFT,24,False,AUTOMOBILE,STREET,2
2001,2,MOTOR VEHICLE THEFT,25,False,"TRUCK, BUS, MOTOR HOME",OTHER,1
2001,2,MOTOR VEHICLE THEFT,27,False,THEFT/RECOVERY: AUTOMOBILE,STREET,1
2001,2,MOTOR VEHICLE THEFT,29,False,"TRUCK, BUS, MOTOR HOME",STREET,1
2001,2,MOTOR VEHICLE THEFT,3,False,AUTOMOBILE,STREET,1
2001,2,MOTOR VEHICLE THEFT,31,False,AUTOMOBILE,STREET,1
2001,2,MOTOR VEHICLE THEFT,35,False,"TRUCK, BUS, MOTOR HOME",STREET,1
2001,2,MOTOR VEHICLE THEFT,37,False,AUTOMOBILE,OTHER,1
2001,2,MOTOR VEHICLE THEFT,42,False,AUTOMOBILE,STREET,1
2001,2,MOTOR VEHICLE THEFT,43,False,AUTOMOBILE,STREET,2
2001,2,MOTOR VEHICLE THEFT,48,False,AUTOMOBILE,STREET,1
2001,2,MOTOR VEHICLE THEFT,53,False,AUTOMOBILE,STREET,1
2001,2,MOTOR VEHICLE THEFT,56,False,AUTOMOBILE,STREET,1
2001,2,MOTOR VEHICLE THEFT,63,False,"TRUCK, BUS, MOTOR HOME",STREET,1
2001,2,MOTOR VEHICLE THEFT,64,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,2,MOTOR VEHICLE THEFT,64,False,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),1
2001,2,MOTOR VEHICLE THEFT,66,False,AUTOMOBILE,STREET,1
2001,2,MOTOR VEHICLE THEFT,69,False,AUTOMOBILE,STREET,1
2001,2,MOTOR VEHICLE THEFT,69,False,"TRUCK, BUS, MOTOR HOME",STREET,1
2001,2,MOTOR VEHICLE THEFT,70,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,2,MOTOR VEHICLE THEFT,71,False,AUTOMOBILE,STREET,2
2001,2,MOTOR VEHICLE THEFT,76,False,AUTOMOBILE,AIRPORT/AIRCRAFT,3
2001,2,MOTOR VEHICLE THEFT,76,False,"TRUCK, BUS, MOTOR HOME",AIRPORT/AIRCRAFT,1
2001,2,MOTOR VEHICLE THEFT,76,False,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),2
2001,2,MOTOR VEHICLE THEFT,76,True,AUTOMOBILE,AIRPORT/AIRCRAFT,1
2001,2,MOTOR VEHICLE THEFT,8,False,AUTOMOBILE,STREET,1
2001,2,NARCOTICS,23,True,POSS: CANNABIS 30GMS OR LESS,OTHER,1
2001,2,NARCOTICS,23,True,POSS: CRACK,OTHER,2
2001,2,NARCOTICS,25,True,ALTER/FORGE PRESCRIPTION,STREET,1
2001,2,NARCOTICS,25,True,CRIMINAL DRUG CONSPIRACY,STREET,1
2001,2,NARCOTICS,25,True,MANU/DELIVER: HEROIN (WHITE),STREET,1
2001,2,NARCOTICS,25,True,POSS: CRACK,STREET,4
2001,2,NARCOTICS,25,True,POSS: HEROIN(WHITE),STREET,1
2001,2,NARCOTICS,25,True,SOLICIT NARCOTICS ON PUBLICWAY,STREET,2
2001,2,NARCOTICS,26,True,FORFEIT PROPERTY,OTHER,2
2001,2,NARCOTICS,26,True,POSS: CRACK,OTHER,1
2001,2,NARCOTICS,27,True,POSS: CRACK,OTHER,1
2001,2,NARCOTICS,27,True,POSS: HEROIN(WHITE),OTHER,1
2001,2,NARCOTICS,27,True,SOLICIT NARCOTICS ON PUBLICWAY,OTHER,1
2001,2,NARCOTICS,27,True,SOLICIT NARCOTICS ON PUBLICWAY,STREET,1
2001,2,NARCOTICS,3,True,POSS: CANNABIS 30GMS OR LESS,STREET,1
2001,2,NARCOTICS,3,True,SALE/DEL HYPODERMIC NEEDLE,STREET,1
2001,2,NARCOTICS,31,True,POSS: COCAINE,STREET,1
2001,2,NARCOTICS,76,True,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,1
2001,2,NARCOTICS,76,True,POSS: CANNABIS 30GMS OR LESS,AIRPORT/AIRCRAFT,1
2001,2,NARCOTICS,76,True,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,1
2001,2,OFFENSE INVOLVING CHILDREN,1,False,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,2
2001,2,OFFENSE INVOLVING CHILDREN,15,False,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,1
2001,2,OFFENSE INVOLVING CHILDREN,19,False,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1
2001,2,OFFENSE INVOLVING CHILDREN,2,False,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1
2001,2,OFFENSE INVOLVING CHILDREN,22,False,CHILD ABUSE,RESIDENCE,1
2001,2,OFFENSE INVOLVING CHILDREN,23,False,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1
2001,2,OFFENSE INVOLVING CHILDREN,30,True,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1
2001,2,OFFENSE INVOLVING CHILDREN,51,True,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,1
2001,2,OTHER OFFENSE,14,False,OTHER CRIME INVOLVING PROPERTY,STREET,1
2001,2,OTHER OFFENSE,25,False,TELEPHONE THREAT,RESIDENCE,1
2001,2,OTHER OFFENSE,3,False,TELEPHONE THREAT,RESIDENCE,1
2001,2,OTHER OFFENSE,32,False,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,1
2001,2,OTHER OFFENSE,38,False,OTHER CRIME AGAINST PERSON,HOSPITAL BUILDING/GROUNDS,1
2001,2,OTHER OFFENSE,38,False,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,1
2001,2,OTHER OFFENSE,50,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,2,OTHER OFFENSE,76,False,HARASSMENT BY TELEPHONE,AIRPORT/AIRCRAFT,1
2001,2,OTHER OFFENSE,76,False,OTHER CRIME INVOLVING PROPERTY,AIRPORT/AIRCRAFT,1
2001,2,OTHER OFFENSE,76,True,OTHER CRIME INVOLVING PROPERTY,AIRPORT/AIRCRAFT,1
